,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),Lambda kF (MeV),Sigma_0 kF (MeV),Sigma_- kF (MeV),Sigma_+ kF (MeV),Neutron frac,Proton frac,electron frac,Lambda frac,Sigma_0 frac,Sigma_- frac,Sigma_+ frac
584,6.11000000,68.27454460,-18.81336958,88.38932233,-11.48163690,467.19031429,291.10535568,291.10535568,441.47238791,0.00000000,0.00000000,0.00000000,0.47945572,0.11598921,0.11598921,0.40455507,0.00000000,0.00000000,0.00000000
585,6.12000000,68.32303229,-18.81751922,88.51141540,-11.51923788,467.25396128,291.20220974,291.20220974,441.95378583,0.00000000,0.00000000,0.00000000,0.47886795,0.11591531,0.11591531,0.40521674,0.00000000,0.00000000,0.00000000
586,6.13000000,68.37144732,-18.82165471,88.63348498,-11.55685844,467.31743466,291.29882553,291.29882553,442.43438704,0.00000000,0.00000000,0.00000000,0.47828163,0.11584144,0.11584144,0.40587693,0.00000000,0.00000000,0.00000000
587,6.14000000,68.41978984,-18.82577611,88.75553114,-11.59449851,467.38073503,291.39520376,291.39520376,442.91419495,0.00000000,0.00000000,0.00000000,0.47769673,0.11576760,0.11576760,0.40653566,0.00000000,0.00000000,0.00000000
588,6.15000000,68.46806002,-18.82988348,88.87755394,-11.63215806,467.44386298,291.49134516,291.49134516,443.39321296,0.00000000,0.00000000,0.00000000,0.47711327,0.11569380,0.11569380,0.40719293,0.00000000,0.00000000,0.00000000
589,6.16000000,68.51625804,-18.83397688,88.99955343,-11.66983703,467.50681909,291.58725041,291.58725041,443.87144444,0.00000000,0.00000000,0.00000000,0.47653122,0.11562004,0.11562004,0.40784874,0.00000000,0.00000000,0.00000000
590,6.17000000,68.56438406,-18.83805635,89.12152967,-11.70753537,467.56960397,291.68292025,291.68292025,444.34889275,0.00000000,0.00000000,0.00000000,0.47595059,0.11554630,0.11554630,0.40850311,0.00000000,0.00000000,0.00000000
591,6.18000000,68.61243825,-18.84212196,89.24348272,-11.74525304,467.63221820,291.77835535,291.77835535,444.82556121,0.00000000,0.00000000,0.00000000,0.47537137,0.11547260,0.11547260,0.40915603,0.00000000,0.00000000,0.00000000
592,6.19000000,68.66042077,-18.84617377,89.36541264,-11.78298999,467.69466235,291.87355644,291.87355644,445.30145313,0.00000000,0.00000000,0.00000000,0.47479355,0.11539894,0.11539894,0.40980751,0.00000000,0.00000000,0.00000000
593,6.20000000,68.70833179,-18.85021182,89.48731948,-11.82074616,467.75693702,291.96852419,291.96852419,445.77657178,0.00000000,0.00000000,0.00000000,0.47421714,0.11532531,0.11532531,0.41045755,0.00000000,0.00000000,0.00000000
594,6.21000000,68.75617148,-18.85423617,89.60920330,-11.85852152,467.81904276,292.06325931,292.06325931,446.25092042,0.00000000,0.00000000,0.00000000,0.47364211,0.11525172,0.11525172,0.41110617,0.00000000,0.00000000,0.00000000
595,6.22000000,68.80394000,-18.85824688,89.73106417,-11.89631602,467.88098017,292.15776249,292.15776249,446.72450229,0.00000000,0.00000000,0.00000000,0.47306848,0.11517816,0.11517816,0.41175337,0.00000000,0.00000000,0.00000000
596,6.23000000,68.85163751,-18.86224400,89.85290213,-11.93412960,467.94274980,292.25203441,292.25203441,447.19732059,0.00000000,0.00000000,0.00000000,0.47249623,0.11510463,0.11510463,0.41239914,0.00000000,0.00000000,0.00000000
597,6.24000000,68.89926419,-18.86622758,89.97471724,-11.97196223,468.00435224,292.34607576,292.34607576,447.66937852,0.00000000,0.00000000,0.00000000,0.47192535,0.11503114,0.11503114,0.41304351,0.00000000,0.00000000,0.00000000
598,6.25000000,68.94682018,-18.87019768,90.09650956,-12.00981385,468.06578803,292.43988721,292.43988721,448.14067923,0.00000000,0.00000000,0.00000000,0.47135585,0.11495769,0.11495769,0.41368646,0.00000000,0.00000000,0.00000000
599,6.26000000,68.99430567,-18.87415435,90.21827914,-12.04768441,468.12705775,292.53346946,292.53346946,448.61122589,0.00000000,0.00000000,0.00000000,0.47078771,0.11488427,0.11488427,0.41432801,0.00000000,0.00000000,0.00000000
600,6.27000000,69.04172080,-18.87809764,90.34002605,-12.08557387,468.18816195,292.62682317,292.62682317,449.08102160,0.00000000,0.00000000,0.00000000,0.47022094,0.11481089,0.11481089,0.41496817,0.00000000,0.00000000,0.00000000
601,6.28000000,69.08906574,-18.88202761,90.46175033,-12.12348219,468.24910119,292.71994901,292.71994901,449.55006948,0.00000000,0.00000000,0.00000000,0.46965552,0.11473754,0.11473754,0.41560693,0.00000000,0.00000000,0.00000000
602,6.29000000,69.13634065,-18.88594431,90.58345204,-12.16140932,468.30987602,292.81284766,292.81284766,450.01837260,0.00000000,0.00000000,0.00000000,0.46909146,0.11466423,0.11466423,0.41624431,0.00000000,0.00000000,0.00000000
603,6.30000000,69.18354570,-18.88984779,90.70513124,-12.19935521,468.37048700,292.90551978,292.90551978,450.48593402,0.00000000,0.00000000,0.00000000,0.46852874,0.11459096,0.11459096,0.41688030,0.00000000,0.00000000,0.00000000
604,6.31000000,69.23068104,-18.89373810,90.82678798,-12.23731982,468.43093467,292.99796604,292.99796604,450.95275678,0.00000000,0.00000000,0.00000000,0.46796736,0.11451772,0.11451772,0.41751492,0.00000000,0.00000000,0.00000000
605,6.32000000,69.27774683,-18.89761530,90.94842232,-12.27530309,468.49121957,293.09018709,293.09018709,451.41884390,0.00000000,0.00000000,0.00000000,0.46740732,0.11444451,0.11444451,0.41814817,0.00000000,0.00000000,0.00000000
606,6.33000000,69.32474324,-18.90147944,91.07003430,-12.31330499,468.55134226,293.18218359,293.18218359,451.88419838,0.00000000,0.00000000,0.00000000,0.46684861,0.11437135,0.11437135,0.41878004,0.00000000,0.00000000,0.00000000
607,6.34000000,69.37167042,-18.90533056,91.19162400,-12.35132547,468.61130326,293.27395621,293.27395621,452.34882319,0.00000000,0.00000000,0.00000000,0.46629123,0.11429822,0.11429822,0.41941056,0.00000000,0.00000000,0.00000000
608,6.35000000,69.41852853,-18.90916872,91.31319145,-12.38936449,468.67110313,293.36550558,293.36550558,452.81272130,0.00000000,0.00000000,0.00000000,0.46573516,0.11422512,0.11422512,0.42003971,0.00000000,0.00000000,0.00000000
609,6.36000000,69.46531773,-18.91299397,91.43473672,-12.42742199,468.73074238,293.45683237,293.45683237,453.27589563,0.00000000,0.00000000,0.00000000,0.46518041,0.11415207,0.11415207,0.42066752,0.00000000,0.00000000,0.00000000
610,6.37000000,69.51203817,-18.91680635,91.55625985,-12.46549794,468.79022156,293.54793721,293.54793721,453.73834911,0.00000000,0.00000000,0.00000000,0.46462698,0.11407905,0.11407905,0.42129398,0.00000000,0.00000000,0.00000000
611,6.38000000,69.55869002,-18.92060593,91.67776091,-12.50359229,468.84954118,293.63882075,293.63882075,454.20008463,0.00000000,0.00000000,0.00000000,0.46407485,0.11400607,0.11400607,0.42191909,0.00000000,0.00000000,0.00000000
612,6.39000000,69.60527343,-18.92439275,91.79923994,-12.54170499,468.90870179,293.72948364,293.72948364,454.66110508,0.00000000,0.00000000,0.00000000,0.46352402,0.11393312,0.11393312,0.42254287,0.00000000,0.00000000,0.00000000
613,6.40000000,69.65178856,-18.92816685,91.92069699,-12.57983601,468.96770390,293.81992650,293.81992650,455.12141331,0.00000000,0.00000000,0.00000000,0.46297448,0.11386021,0.11386021,0.42316531,0.00000000,0.00000000,0.00000000
614,6.41000000,69.69823555,-18.93192829,92.04213213,-12.61798530,469.02654804,293.91014999,293.91014999,455.58101216,0.00000000,0.00000000,0.00000000,0.46242624,0.11378734,0.11378734,0.42378642,0.00000000,0.00000000,0.00000000
615,6.42000000,69.74461458,-18.93567712,92.16354539,-12.65615280,469.08523472,294.00015472,294.00015472,456.03990446,0.00000000,0.00000000,0.00000000,0.46187928,0.11371451,0.11371451,0.42440621,0.00000000,0.00000000,0.00000000
616,6.43000000,69.79092579,-18.93941338,92.28493685,-12.69433849,469.14376445,294.08994133,294.08994133,456.49809301,0.00000000,0.00000000,0.00000000,0.46133361,0.11364171,0.11364171,0.42502468,0.00000000,0.00000000,0.00000000
617,6.44000000,69.83716934,-18.94313713,92.40630654,-12.73254232,469.20213777,294.17951045,294.17951045,456.95558059,0.00000000,0.00000000,0.00000000,0.46078921,0.11356895,0.11356895,0.42564184,0.00000000,0.00000000,0.00000000
618,6.45000000,69.88334538,-18.94684841,92.52765452,-12.77076423,469.26035516,294.26886270,294.26886270,457.41236998,0.00000000,0.00000000,0.00000000,0.46024608,0.11349623,0.11349623,0.42625769,0.00000000,0.00000000,0.00000000
619,6.46000000,69.92945406,-18.95054727,92.64898084,-12.80900420,469.31841715,294.35799870,294.35799870,457.86846391,0.00000000,0.00000000,0.00000000,0.45970423,0.11342355,0.11342355,0.42687223,0.00000000,0.00000000,0.00000000
620,6.47000000,69.97549554,-18.95423376,92.77028556,-12.84726217,469.37632424,294.44691908,294.44691908,458.32386512,0.00000000,0.00000000,0.00000000,0.45916363,0.11335090,0.11335090,0.42748547,0.00000000,0.00000000,0.00000000
621,6.48000000,70.02146997,-18.95790792,92.89156872,-12.88553811,469.43407694,294.53562445,294.53562445,458.77857632,0.00000000,0.00000000,0.00000000,0.45862429,0.11327830,0.11327830,0.42809741,0.00000000,0.00000000,0.00000000
622,6.49000000,70.06737750,-18.96156981,93.01283037,-12.92383196,469.49167574,294.62411542,294.62411542,459.23260021,0.00000000,0.00000000,0.00000000,0.45808621,0.11320573,0.11320573,0.42870807,0.00000000,0.00000000,0.00000000
623,6.50000000,70.11321829,-18.96521947,93.13407058,-12.96214370,469.54912114,294.71239262,294.71239262,459.68593946,0.00000000,0.00000000,0.00000000,0.45754937,0.11313320,0.11313320,0.42931743,0.00000000,0.00000000,0.00000000
624,6.51000000,70.15899249,-18.96885694,93.25528938,-13.00047327,469.60641365,294.80045664,294.80045664,460.13859674,0.00000000,0.00000000,0.00000000,0.45701378,0.11306070,0.11306070,0.42992552,0.00000000,0.00000000,0.00000000
625,6.52000000,70.20470024,-18.97248228,93.37648683,-13.03882063,469.66355375,294.88830809,294.88830809,460.59057468,0.00000000,0.00000000,0.00000000,0.45647942,0.11298825,0.11298825,0.43053233,0.00000000,0.00000000,0.00000000
626,6.53000000,70.25034169,-18.97609552,93.49766298,-13.07718575,469.72054194,294.97594758,294.97594758,461.04187592,0.00000000,0.00000000,0.00000000,0.45594630,0.11291584,0.11291584,0.43113786,0.00000000,0.00000000,0.00000000
627,6.54000000,70.29591701,-18.97969672,93.61881788,-13.11556857,469.77737871,295.06337571,295.06337571,461.49250305,0.00000000,0.00000000,0.00000000,0.45541442,0.11284346,0.11284346,0.43174212,0.00000000,0.00000000,0.00000000
628,6.55000000,70.34142633,-18.98328593,93.73995158,-13.15396907,469.83406454,295.15059309,295.15059309,461.94245869,0.00000000,0.00000000,0.00000000,0.45488375,0.11277112,0.11277112,0.43234512,0.00000000,0.00000000,0.00000000
629,6.56000000,70.38686980,-18.98686318,93.86106413,-13.19238718,469.89059992,295.23760029,295.23760029,462.39174539,0.00000000,0.00000000,0.00000000,0.45435431,0.11269882,0.11269882,0.43294687,0.00000000,0.00000000,0.00000000
630,6.57000000,70.43224758,-18.99042852,93.98215558,-13.23082289,469.94698533,295.32439793,295.32439793,462.84036572,0.00000000,0.00000000,0.00000000,0.45382609,0.11262656,0.11262656,0.43354735,0.00000000,0.00000000,0.00000000
631,6.58000000,70.47755981,-18.99398200,94.10322598,-13.26927613,470.00322125,295.41098660,295.41098660,463.28832223,0.00000000,0.00000000,0.00000000,0.45329907,0.11255434,0.11255434,0.43414658,0.00000000,0.00000000,0.00000000
632,6.59000000,70.52280664,-18.99752367,94.22427538,-13.30774688,470.05930816,295.49736687,295.49736687,463.73561744,0.00000000,0.00000000,0.00000000,0.45277327,0.11248216,0.11248216,0.43474457,0.00000000,0.00000000,0.00000000
633,6.60000000,70.56798822,-19.00105356,94.34530382,-13.34623508,470.11524654,295.58353934,295.58353934,464.18225385,0.00000000,0.00000000,0.00000000,0.45224867,0.11241002,0.11241002,0.43534131,0.00000000,0.00000000,0.00000000
634,6.61000000,70.61310469,-19.00457172,94.46631137,-13.38474071,470.17103686,295.66950460,295.66950460,464.62823398,0.00000000,0.00000000,0.00000000,0.45172526,0.11233792,0.11233792,0.43593682,0.00000000,0.00000000,0.00000000
635,6.62000000,70.65815621,-19.00807820,94.58729806,-13.42326372,470.22667959,295.75526323,295.75526323,465.07356029,0.00000000,0.00000000,0.00000000,0.45120305,0.11226585,0.11226585,0.43653109,0.00000000,0.00000000,0.00000000
636,6.63000000,70.70314291,-19.01157304,94.70826395,-13.46180406,470.28217520,295.84081580,295.84081580,465.51823525,0.00000000,0.00000000,0.00000000,0.45068204,0.11219383,0.11219383,0.43712414,0.00000000,0.00000000,0.00000000
637,6.64000000,70.74806494,-19.01505628,94.82920907,-13.50036170,470.33752415,295.92616290,295.92616290,465.96226130,0.00000000,0.00000000,0.00000000,0.45016220,0.11212184,0.11212184,0.43771595,0.00000000,0.00000000,0.00000000
638,6.65000000,70.79292245,-19.01852797,94.95013350,-13.53893660,470.39272691,296.01130510,296.01130510,466.40564089,0.00000000,0.00000000,0.00000000,0.44964355,0.11204990,0.11204990,0.43830655,0.00000000,0.00000000,0.00000000
639,6.66000000,70.83771558,-19.02198816,95.07103726,-13.57752871,470.44778395,296.09624297,296.09624297,466.84837643,0.00000000,0.00000000,0.00000000,0.44912608,0.11197799,0.11197799,0.43889593,0.00000000,0.00000000,0.00000000
640,6.67000000,70.88244448,-19.02543687,95.19192041,-13.61613801,470.50269572,296.18097708,296.18097708,467.29047032,0.00000000,0.00000000,0.00000000,0.44860978,0.11190613,0.11190613,0.43948409,0.00000000,0.00000000,0.00000000
641,6.68000000,70.92710929,-19.02887417,95.31278299,-13.65476444,470.55746268,296.26550801,296.26550801,467.73192496,0.00000000,0.00000000,0.00000000,0.44809465,0.11183430,0.11183430,0.44007105,0.00000000,0.00000000,0.00000000
642,6.69000000,70.97171016,-19.03230008,95.43362507,-13.69340797,470.61208529,296.34983632,296.34983632,468.17274270,0.00000000,0.00000000,0.00000000,0.44758068,0.11176252,0.11176252,0.44065680,0.00000000,0.00000000,0.00000000
643,6.70000000,71.01624723,-19.03571466,95.55444667,-13.73206855,470.66656400,296.43396256,296.43396256,468.61292592,0.00000000,0.00000000,0.00000000,0.44706787,0.11169077,0.11169077,0.44124136,0.00000000,0.00000000,0.00000000
644,6.71000000,71.06072063,-19.03911794,95.67524785,-13.77074615,470.72089927,296.51788732,296.51788732,469.05247696,0.00000000,0.00000000,0.00000000,0.44655622,0.11161907,0.11161907,0.44182471,0.00000000,0.00000000,0.00000000
645,6.72000000,71.10513052,-19.04250997,95.79602866,-13.80944074,470.77509153,296.60161113,296.60161113,469.49139814,0.00000000,0.00000000,0.00000000,0.44604572,0.11154740,0.11154740,0.44240688,0.00000000,0.00000000,0.00000000
646,6.73000000,71.14947703,-19.04589078,95.91678914,-13.84815226,470.82914125,296.68513457,296.68513457,469.92969178,0.00000000,0.00000000,0.00000000,0.44553637,0.11147578,0.11147578,0.44298785,0.00000000,0.00000000,0.00000000
647,6.74000000,71.19376031,-19.04926043,96.03752934,-13.88688068,470.88304886,296.76845818,296.76845818,470.36736019,0.00000000,0.00000000,0.00000000,0.44502816,0.11140420,0.11140420,0.44356764,0.00000000,0.00000000,0.00000000
648,6.75000000,71.23798050,-19.05261895,96.15824930,-13.92562597,470.93681481,296.85158251,296.85158251,470.80440565,0.00000000,0.00000000,0.00000000,0.44452109,0.11133265,0.11133265,0.44414625,0.00000000,0.00000000,0.00000000
649,6.76000000,71.28213774,-19.05596638,96.27894908,-13.96438808,470.99043955,296.93450813,296.93450813,471.24083044,0.00000000,0.00000000,0.00000000,0.44401516,0.11126115,0.11126115,0.44472369,0.00000000,0.00000000,0.00000000
650,6.77000000,71.32623216,-19.05930276,96.39962872,-14.00316697,471.04392350,297.01723557,297.01723557,471.67663681,0.00000000,0.00000000,0.00000000,0.44351036,0.11118969,0.11118969,0.44529995,0.00000000,0.00000000,0.00000000
651,6.78000000,71.37026392,-19.06262814,96.52028827,-14.04196261,471.09726711,297.09976539,297.09976539,472.11182701,0.00000000,0.00000000,0.00000000,0.44300669,0.11111827,0.11111827,0.44587505,0.00000000,0.00000000,0.00000000
652,6.79000000,71.41423314,-19.06594256,96.64092777,-14.08077495,471.15047081,297.18209812,297.18209812,472.54640327,0.00000000,0.00000000,0.00000000,0.44250414,0.11104689,0.11104689,0.44644898,0.00000000,0.00000000,0.00000000
653,6.80000000,71.45813997,-19.06924605,96.76154726,-14.11960397,471.20353504,297.26423431,297.26423431,472.98036781,0.00000000,0.00000000,0.00000000,0.44200271,0.11097555,0.11097555,0.44702175,0.00000000,0.00000000,0.00000000
654,6.81000000,71.50198455,-19.07253866,96.88214680,-14.15844961,471.25646023,297.34617451,297.34617451,473.41372285,0.00000000,0.00000000,0.00000000,0.44150239,0.11090425,0.11090425,0.44759336,0.00000000,0.00000000,0.00000000
655,6.82000000,71.54576701,-19.07582043,97.00272643,-14.19731185,471.30924681,297.42791923,297.42791923,473.84647056,0.00000000,0.00000000,0.00000000,0.44100319,0.11083299,0.11083299,0.44816382,0.00000000,0.00000000,0.00000000
656,6.83000000,71.58948750,-19.07909139,97.12328619,-14.23619065,471.36189519,297.50946903,297.50946903,474.27861313,0.00000000,0.00000000,0.00000000,0.44050509,0.11076177,0.11076177,0.44873314,0.00000000,0.00000000,0.00000000
657,6.84000000,71.63314614,-19.08235158,97.24382613,-14.27508596,471.41440582,297.59082444,297.59082444,474.71015273,0.00000000,0.00000000,0.00000000,0.44000810,0.11069060,0.11069060,0.44930131,0.00000000,0.00000000,0.00000000
658,6.85000000,71.67674309,-19.08560106,97.36434630,-14.31399775,471.46677911,297.67198598,297.67198598,475.14109150,0.00000000,0.00000000,0.00000000,0.43951220,0.11061946,0.11061946,0.44986833,0.00000000,0.00000000,0.00000000
659,6.86000000,71.72027847,-19.08883984,97.48484674,-14.35292598,471.51901549,297.75295418,297.75295418,475.57143160,0.00000000,0.00000000,0.00000000,0.43901741,0.11054837,0.11054837,0.45043422,0.00000000,0.00000000,0.00000000
660,6.87000000,71.76375242,-19.09206799,97.60532749,-14.39187062,471.57111537,297.83372959,297.83372959,476.00117514,0.00000000,0.00000000,0.00000000,0.43852370,0.11047732,0.11047732,0.45099898,0.00000000,0.00000000,0.00000000
661,6.88000000,71.80716508,-19.09528552,97.72578860,-14.43083163,471.62307918,297.91431270,297.91431270,476.43032425,0.00000000,0.00000000,0.00000000,0.43803109,0.11040631,0.11040631,0.45156261,0.00000000,0.00000000,0.00000000
662,6.89000000,71.85051658,-19.09849248,97.84623012,-14.46980897,471.67490732,297.99470406,297.99470406,476.85888102,0.00000000,0.00000000,0.00000000,0.43753955,0.11033534,0.11033534,0.45212511,0.00000000,0.00000000,0.00000000
663,6.90000000,71.89380706,-19.10168892,97.96665208,-14.50880260,471.72660022,298.07490419,298.07490419,477.28684755,0.00000000,0.00000000,0.00000000,0.43704910,0.11026441,0.11026441,0.45268649,0.00000000,0.00000000,0.00000000
664,6.91000000,71.93703666,-19.10487486,98.08705454,-14.54781249,471.77815828,298.15491359,298.15491359,477.71422591,0.00000000,0.00000000,0.00000000,0.43655972,0.11019353,0.11019353,0.45324675,0.00000000,0.00000000,0.00000000
665,6.92000000,71.98020550,-19.10805035,98.20743753,-14.58683860,471.82958191,298.23473280,298.23473280,478.14101818,0.00000000,0.00000000,0.00000000,0.43607142,0.11012268,0.11012268,0.45380589,0.00000000,0.00000000,0.00000000
666,6.93000000,72.02331372,-19.11121543,98.32780110,-14.62588089,471.88087153,298.31436232,298.31436232,478.56722640,0.00000000,0.00000000,0.00000000,0.43558419,0.11005188,0.11005188,0.45436393,0.00000000,0.00000000,0.00000000
667,6.94000000,72.06636147,-19.11437012,98.44814530,-14.66493933,471.93202754,298.39380266,298.39380266,478.99285262,0.00000000,0.00000000,0.00000000,0.43509802,0.10998112,0.10998112,0.45492086,0.00000000,0.00000000,0.00000000
668,6.95000000,72.10934886,-19.11751448,98.56847017,-14.70401389,471.98305035,298.47305435,298.47305435,479.41789886,0.00000000,0.00000000,0.00000000,0.43461291,0.10991040,0.10991040,0.45547668,0.00000000,0.00000000,0.00000000
669,6.96000000,72.15227603,-19.12064853,98.68877574,-14.74310451,472.03394036,298.55211788,298.55211788,479.84236715,0.00000000,0.00000000,0.00000000,0.43412886,0.10983973,0.10983973,0.45603141,0.00000000,0.00000000,0.00000000
670,6.97000000,72.19514312,-19.12377232,98.80906207,-14.78221118,472.08469796,298.63099377,298.63099377,480.26625950,0.00000000,0.00000000,0.00000000,0.43364587,0.10976909,0.10976909,0.45658504,0.00000000,0.00000000,0.00000000
671,6.98000000,72.23795026,-19.12688587,98.92932920,-14.82133384,472.13532357,298.70968251,298.70968251,480.68957789,0.00000000,0.00000000,0.00000000,0.43316393,0.10969850,0.10969850,0.45713757,0.00000000,0.00000000,0.00000000
672,6.99000000,72.28069758,-19.12998924,99.04957717,-14.86047248,472.18581757,298.78818463,298.78818463,481.11232432,0.00000000,0.00000000,0.00000000,0.43268303,0.10962795,0.10962795,0.45768902,0.00000000,0.00000000,0.00000000
673,7.00000000,72.32338521,-19.13308245,99.16980602,-14.89962704,472.23618037,298.86650060,298.86650060,481.53450075,0.00000000,0.00000000,0.00000000,0.43220318,0.10955745,0.10955745,0.45823938,0.00000000,0.00000000,0.00000000
674,7.01000000,72.36601329,-19.13616554,99.29001580,-14.93879751,472.28641235,298.94463095,298.94463095,481.95610914,0.00000000,0.00000000,0.00000000,0.43172436,0.10948698,0.10948698,0.45878866,0.00000000,0.00000000,0.00000000
675,7.02000000,72.40858194,-19.13923855,99.41020655,-14.97798383,472.33651391,299.02257615,299.02257615,482.37715145,0.00000000,0.00000000,0.00000000,0.43124659,0.10941656,0.10941656,0.45933686,0.00000000,0.00000000,0.00000000
676,7.03000000,72.45109129,-19.14230152,99.53037831,-15.01718597,472.38648545,299.10033672,299.10033672,482.79762961,0.00000000,0.00000000,0.00000000,0.43076984,0.10934618,0.10934618,0.45988398,0.00000000,0.00000000,0.00000000
677,7.04000000,72.49354148,-19.14535447,99.65053112,-15.05640391,472.43632734,299.17791313,299.17791313,483.21754556,0.00000000,0.00000000,0.00000000,0.43029412,0.10927584,0.10927584,0.46043004,0.00000000,0.00000000,0.00000000
678,7.05000000,72.53593263,-19.14839745,99.77066503,-15.09563760,472.48603999,299.25530589,299.25530589,483.63690120,0.00000000,0.00000000,0.00000000,0.42981943,0.10920554,0.10920554,0.46097502,0.00000000,0.00000000,0.00000000
679,7.06000000,72.57826488,-19.15143049,99.89078007,-15.13488701,472.53562376,299.33251549,299.33251549,484.05569845,0.00000000,0.00000000,0.00000000,0.42934577,0.10913529,0.10913529,0.46151894,0.00000000,0.00000000,0.00000000
680,7.07000000,72.62053836,-19.15445363,100.01087630,-15.17415210,472.58507905,299.40954241,299.40954241,484.47393920,0.00000000,0.00000000,0.00000000,0.42887312,0.10906508,0.10906508,0.46206180,0.00000000,0.00000000,0.00000000
681,7.08000000,72.66275318,-19.15746690,100.13095374,-15.21343284,472.63440624,299.48638714,299.48638714,484.89162533,0.00000000,0.00000000,0.00000000,0.42840148,0.10899491,0.10899491,0.46260361,0.00000000,0.00000000,0.00000000
682,7.09000000,72.70490949,-19.16047033,100.25101245,-15.25272920,472.68360571,299.56305017,299.56305017,485.30875871,0.00000000,0.00000000,0.00000000,0.42793086,0.10892479,0.10892479,0.46314435,0.00000000,0.00000000,0.00000000
683,7.10000000,72.74700740,-19.16346397,100.37105247,-15.29204114,472.73267784,299.63953197,299.63953197,485.72534122,0.00000000,0.00000000,0.00000000,0.42746124,0.10885470,0.10885470,0.46368405,0.00000000,0.00000000,0.00000000
684,7.11000000,72.78904706,-19.16644784,100.49107383,-15.33136862,472.78162301,299.71583304,299.71583304,486.14137470,0.00000000,0.00000000,0.00000000,0.42699263,0.10878466,0.10878466,0.46422270,0.00000000,0.00000000,0.00000000
685,7.12000000,72.83102857,-19.16942199,100.61107657,-15.37071162,472.83044158,299.79195384,299.79195384,486.55686100,0.00000000,0.00000000,0.00000000,0.42652502,0.10871467,0.10871467,0.46476031,0.00000000,0.00000000,0.00000000
686,7.13000000,72.87295208,-19.17238644,100.73106075,-15.41007009,472.87913394,299.86789485,299.86789485,486.97180194,0.00000000,0.00000000,0.00000000,0.42605841,0.10864471,0.10864471,0.46529687,0.00000000,0.00000000,0.00000000
687,7.14000000,72.91481771,-19.17534124,100.85102639,-15.44944401,472.92770046,299.94365656,299.94365656,487.38619936,0.00000000,0.00000000,0.00000000,0.42559279,0.10857480,0.10857480,0.46583240,0.00000000,0.00000000,0.00000000
688,7.15000000,72.95662558,-19.17828640,100.97097354,-15.48883333,472.97614151,300.01923944,300.01923944,487.80005506,0.00000000,0.00000000,0.00000000,0.42512817,0.10850494,0.10850494,0.46636690,0.00000000,0.00000000,0.00000000
689,7.16000000,72.99837582,-19.18122198,101.09090225,-15.52823803,473.02445746,300.09464395,300.09464395,488.21337084,0.00000000,0.00000000,0.00000000,0.42466453,0.10843511,0.10843511,0.46690036,0.00000000,0.00000000,0.00000000
690,7.17000000,73.04006856,-19.18414799,101.21081254,-15.56765807,473.07264867,300.16987058,300.16987058,488.62614849,0.00000000,0.00000000,0.00000000,0.42420188,0.10836533,0.10836533,0.46743279,0.00000000,0.00000000,0.00000000
691,7.18000000,73.08170392,-19.18706449,101.33070447,-15.60709342,473.12071551,300.24491978,300.24491978,489.03838981,0.00000000,0.00000000,0.00000000,0.42374020,0.10829559,0.10829559,0.46796421,0.00000000,0.00000000,0.00000000
692,7.19000000,73.12328203,-19.18997149,101.45057807,-15.64654405,473.16865835,300.31979202,300.31979202,489.45009655,0.00000000,0.00000000,0.00000000,0.42327951,0.10822590,0.10822590,0.46849460,0.00000000,0.00000000,0.00000000
693,7.20000000,73.16480301,-19.19286903,101.57043338,-15.68600991,473.21647755,300.39448778,300.39448778,489.86127048,0.00000000,0.00000000,0.00000000,0.42281978,0.10815625,0.10815625,0.46902397,0.00000000,0.00000000,0.00000000
694,7.21000000,73.20626699,-19.19575715,101.69027044,-15.72549099,473.26417347,300.46900751,300.46900751,490.27191337,0.00000000,0.00000000,0.00000000,0.42236103,0.10808664,0.10808664,0.46955233,0.00000000,0.00000000,0.00000000
695,7.22000000,73.24767408,-19.19863588,101.81008929,-15.76498723,473.31174647,300.54335167,300.54335167,490.68202693,0.00000000,0.00000000,0.00000000,0.42190325,0.10801707,0.10801707,0.47007968,0.00000000,0.00000000,0.00000000
696,7.23000000,73.28902442,-19.20150525,101.92988997,-15.80449862,473.35919690,300.61752073,300.61752073,491.09161292,0.00000000,0.00000000,0.00000000,0.42144643,0.10794755,0.10794755,0.47060602,0.00000000,0.00000000,0.00000000
697,7.24000000,73.33031813,-19.20436529,102.04967253,-15.84402512,473.40652513,300.69151515,300.69151515,491.50067306,0.00000000,0.00000000,0.00000000,0.42099058,0.10787807,0.10787807,0.47113135,0.00000000,0.00000000,0.00000000
698,7.25000000,73.37155533,-19.20721604,102.16943700,-15.88356669,473.45373151,300.76533538,300.76533538,491.90920906,0.00000000,0.00000000,0.00000000,0.42053568,0.10780864,0.10780864,0.47165569,0.00000000,0.00000000,0.00000000
699,7.26000000,73.41273614,-19.21005753,102.28918341,-15.92312330,473.50081639,300.83898187,300.83898187,492.31722262,0.00000000,0.00000000,0.00000000,0.42008173,0.10773925,0.10773925,0.47217902,0.00000000,0.00000000,0.00000000
700,7.27000000,73.45386069,-19.21288979,102.40891182,-15.96269493,473.54778013,300.91245508,300.91245508,492.72471545,0.00000000,0.00000000,0.00000000,0.41962874,0.10766990,0.10766990,0.47270136,0.00000000,0.00000000,0.00000000
